Transaction_ID,LORRY_ID,WEIGHT,DELIVERY_TIME
5839c945-8dd1-4bba-bf41-8e85adbd60b3,PLN_7211,1500,2025-01-02T20:59:00
f4f4400e-b349-4e4c-bf5b-4f1aa810e597,PWS_7722,1500,2025-01-02T11:49:00
617b3963-c3eb-4197-92c0-310c88fd5a00,PLT_5943,1500,2025-01-02T17:53:00
340b7f99-197a-4490-9a43-8d9a4c67e751,PFO_1820,1500,2025-01-02T12:59:00
423cad3c-28d6-4d42-b4cf-cd469aef5466,PNM_5774,1500,2025-01-02T03:19:00
475c45b5-e23a-4ea5-abec-590a081a5ca2,PXV_5937,1500,2025-01-02T01:50:00
6b93e0c9-52e6-49a2-8bd1-2b4a04a8ab94,POI_2105,1500,2025-01-02T23:10:00
dec0cc59-376a-4640-81c5-d5c41d9a5497,POJ_7246,1500,2025-01-02T16:20:00
c18d9fa6-2708-4c71-8409-1ade29d60d4f,PWG_3753,1500,2025-01-02T05:58:00
bca4fd4f-bc42-472b-a41f-517d190097cd,PPT_5537,5000,2025-01-02T05:47:00
4b8c09b4-74c6-41e1-ac56-3194181b27c6,PWV_5480,5000,2025-01-02T07:14:00
58311ad7-54de-4a3d-a87f-9c3a328c2d96,PVZ_2268,5000,2025-01-02T09:36:00
ee349223-0a90-41f9-aec7-c4598874fde4,PAT_5947,5000,2025-01-02T13:43:00
77ec8039-135c-478a-a1e9-8e4155671f49,PNM_7623,5000,2025-01-02T07:14:00
525280ae-b90b-4daf-972c-7f699029fe09,PKX_6924,5000,2025-01-02T04:02:00
0c4902b3-56aa-44a2-a4b1-fce3116a84f4,PAL_2684,5000,2025-01-02T05:16:00
66aa0873-bc6b-4669-a428-9039ee43538c,PQL_1347,5000,2025-01-02T21:31:00
867c2e98-7ffa-4d81-abed-01e52f57ee51,PAU_3638,5000,2025-01-02T00:15:00
8c2d22ca-483c-4662-a5e3-6b4a8b063451,PUT_2054,5000,2025-01-02T07:17:00
3791ca8a-742a-4502-8892-bdfcb8a72da9,PNP_6723,5000,2025-01-02T15:20:00
8a29ba53-f876-4fbf-8e02-110f13232b81,PDW_4311,5000,2025-01-02T05:18:00
129f149e-f016-4423-8b54-1998757051ed,PWY_6366,5000,2025-01-02T13:34:00
5362ffbb-f10e-4d61-bf23-43304fc5e652,PYH_2183,5000,2025-01-02T10:18:00
d9b7c626-f58c-4bf2-9cf8-e35aa3d8038d,PVA_2020,5000,2025-01-02T15:47:00
e72415e0-0591-421a-95ec-7d66f6bf2da6,PJP_3105,5000,2025-01-02T18:49:00
7e98e2b0-8639-4c0a-91d2-9c673a32f619,PQJ_6147,5000,2025-01-02T08:53:00
7c49276f-adf3-49f2-a221-49ce16f9148b,PAZ_2651,5000,2025-01-02T03:37:00
7133055a-7def-412c-a432-c3e4251b1925,PPH_1417,5000,2025-01-02T04:08:00
bab378a0-bf30-4029-8b69-19e310e7bf93,PUP_4870,5000,2025-01-02T14:25:00
fafc5a36-6632-4398-a591-df1fe6c5f6c4,PFE_3642,5000,2025-01-02T10:03:00
20e674af-4c74-4315-870d-d84ff104b3de,PCW_6392,5000,2025-01-02T06:08:00
0d52567b-a2d2-4fca-899c-fde87cdd5d2b,PWT_3077,5000,2025-01-02T22:07:00
7c83ac61-c824-4efc-be88-37099a760cab,PFZ_2052,5000,2025-01-02T16:34:00
4e9cc7ac-811a-4971-a96b-7cfd209086a5,PSW_5507,5000,2025-01-02T18:33:00
08dfca04-ff8f-49da-b3b9-86304b7a9ef2,PUG_7878,5000,2025-01-02T06:59:00
0b127f82-e10d-427c-9269-beb6ada3d4c9,PXB_3361,5000,2025-01-02T10:41:00
56df7d5d-4814-4967-a00d-301da24ef173,PKD_5157,5000,2025-01-02T03:02:00
1c669fe8-5783-4002-a3b8-bf7a55fb3607,PTD_7043,5000,2025-01-02T03:49:00
51f8681b-d063-4926-9007-9f6782d62951,PKT_3072,5000,2025-01-02T00:01:00
49b3b980-231e-469e-ab71-1f8ca23c4824,PUB_6765,5000,2025-01-02T06:12:00
84b9a5ab-12a6-4b41-a250-f54d7edfa0ce,PIS_3543,5000,2025-01-02T22:20:00
52d295e6-d2dc-41ce-b836-16c60d0dead2,PGK_2875,5000,2025-01-02T08:34:00
91ba75a4-c265-4031-b954-3ce7f94b4000,PPX_6094,5000,2025-01-02T06:39:00
5d82bf85-66f7-497d-9ee0-2aacb44ad3a6,PND_2043,5000,2025-01-02T19:04:00
034b3e76-51ce-4262-b258-de426aa6f163,PJS_6315,5000,2025-01-02T11:47:00
86a248c8-e7e9-4d37-8424-0ef64fa55250,PPB_6985,5000,2025-01-02T08:40:00
19bc6433-1e97-4a1e-a3c2-d18703872110,PIM_3630,5000,2025-01-02T18:47:00
363c42d8-a5ab-4a4c-a415-baa10c42569b,POJ_6571,5000,2025-01-02T15:37:00
f239b6f1-489c-4374-8505-8659f7e65dae,PVI_2874,5000,2025-01-02T16:49:00
39c10a0e-5980-4248-b9b6-138ef3a8c449,PHK_7444,5000,2025-01-02T01:24:00
fc1eb717-058c-4e87-9ddc-d04eb3543171,PEU_3863,5000,2025-01-02T06:30:00
cb0e277b-dc32-48fe-b416-f38c80339594,PGI_7655,5000,2025-01-02T08:20:00
6bdc4fac-3f80-455f-ae4d-638d340143ec,PGF_7095,5000,2025-01-02T07:28:00
f95d9b35-51e8-41ab-bdb1-96d6cc9e7652,PKM_5526,5000,2025-01-02T16:20:00
794e19c3-c06d-47e1-8e14-283385446fc3,PLU_1710,5000,2025-01-02T15:55:00
68ae48e4-5712-44ee-94f4-e56eb9b180c8,PFA_1463,5000,2025-01-02T03:10:00
792a3979-c065-4d3d-83ba-fef3d05aeee5,PVH_6743,5000,2025-01-02T00:29:00
d82045cf-3012-4a08-9576-1521aad4314c,PZA_4247,5000,2025-01-02T17:20:00
55aa671d-1a77-4ff3-8f71-052ee251e643,PVL_5898,5000,2025-01-02T08:00:00
735c3505-0244-4ec5-8717-a374d97b0d9c,PET_6292,5000,2025-01-02T21:25:00
df0311da-f259-4dfa-9764-9a1fde553bed,PEH_5155,5000,2025-01-02T17:07:00
ce0b3deb-f57f-4a38-b520-03fb129edfda,PUU_4004,5000,2025-01-02T16:10:00
3397165a-b2f4-4ae6-8b4e-7faeedfb60a1,PQB_5718,5000,2025-01-02T17:06:00
816ee819-5bea-4e86-a148-25409010117c,PBS_4790,5000,2025-01-02T04:14:00
10251787-067b-4ecc-ac85-516ae02f8bcf,PUK_2217,5000,2025-01-02T23:56:00
1c3f09bc-10cf-4027-941e-50bb965f3c1d,PGN_1749,5000,2025-01-02T23:21:00
f999fed9-9ee3-43eb-81f1-9dfe4117caf0,PCX_1512,5000,2025-01-02T12:31:00
223a0f3e-c7a5-4280-9d48-36da4b91319e,PNN_7084,5000,2025-01-02T18:31:00
621672d6-06e3-4616-8213-4750bda867b7,PJT_4883,5000,2025-01-02T16:55:00
9e78160a-694b-44b0-8ef1-f03b8f220117,PSH_1670,10000,2025-01-02T10:45:00
97c8dcbe-079f-4460-9504-97a6551040c2,PRF_6460,10000,2025-01-02T16:36:00
aac3369f-a204-40bd-9a20-f108fdcc3793,PGP_6442,10000,2025-01-02T15:43:00
a7024aac-f76a-43c4-9f65-dc8420dda596,PML_5207,10000,2025-01-02T05:31:00
82dbed25-7585-4978-aa78-7b7267076bd7,PRM_4874,10000,2025-01-02T10:57:00
58189949-b0e6-4e1b-8a33-31c3e2a5a4b4,PIM_7100,10000,2025-01-02T06:57:00
d74d2549-78ad-49dd-998f-edbdb3605de4,PKL_5329,10000,2025-01-02T04:21:00
6238c02a-9210-41b5-9487-ec20684f4f46,PXU_2259,10000,2025-01-02T04:56:00
b0037d44-69a9-44ad-8c0a-ae379b64f54b,PZV_7776,10000,2025-01-02T11:00:00
59bf4921-4af3-497c-869e-2aeca958e833,PQM_3298,10000,2025-01-02T22:44:00
4be9b0f0-1895-43c7-a602-8c6a4bf77cf4,PFC_5696,10000,2025-01-02T01:43:00
72f9022f-57a9-4efa-b1a7-1a53949841f2,PER_7097,10000,2025-01-02T11:16:00
9823bdf4-dc13-4d80-8dab-70cd871f35b7,PUS_4723,10000,2025-01-02T16:16:00
02d40654-0ebc-47d9-980f-02b34f7fedb5,PYM_7835,10000,2025-01-02T10:32:00
33852759-d0a6-43be-86c6-852301e3cc0f,PKB_3901,10000,2025-01-02T19:12:00
f9f18bc8-5dd5-42f9-b305-a3d8b99dc35c,PEJ_1327,10000,2025-01-02T15:57:00
1d746a79-71aa-4610-9628-60571a92c7fe,PDJ_6722,10000,2025-01-02T08:57:00
ab68f972-6ea6-4e3b-8734-44dc3dea42a1,PGM_2289,10000,2025-01-02T10:30:00
42bfacd8-4809-40d2-b49c-4145bc7177ba,PNR_6499,10000,2025-01-02T13:44:00
5753fe42-f630-4253-aa95-223e786e6960,PSG_1762,10000,2025-01-02T06:21:00
c70a590f-0608-42c4-bde0-599ab6655e0d,PSE_2077,1500,2025-01-03T13:27:00
bd12ff8d-aaa0-4c69-bdfe-1a057a18f075,PGI_1657,1500,2025-01-03T03:46:00
cf4c452f-4c0c-4f1d-a17a-0faeebf63bfe,PBF_1309,1500,2025-01-03T12:30:00
af381468-bdae-4efd-9341-d747b9a21e7f,PIG_6370,1500,2025-01-03T16:51:00
98678de8-0523-47d4-8974-10940fda57bf,PSN_4094,1500,2025-01-03T20:35:00
8e61b6c1-2352-49ae-8373-92f28cb5f955,PIP_6494,1500,2025-01-03T16:27:00
4a08cfd7-c459-4b77-b193-3f7a8653127f,PYL_2247,1500,2025-01-03T00:03:00
e7e051b0-a5cc-4c3b-a011-b39a0a95ded5,PLX_2931,1500,2025-01-03T00:15:00
c554cdb9-0ec7-4f6b-93f4-7b55e4841fae,PCO_1299,1500,2025-01-03T11:58:00
8dad79bd-1763-45b7-b0fc-95fa7fe09d8a,PZP_2210,1500,2025-01-03T03:13:00
b53e801d-00b9-4253-8af0-0be09a09eab1,PQX_5811,1500,2025-01-03T02:38:00
960d136c-6091-48c0-96ea-97d1732dd085,PLN_7211,1500,2025-01-03T07:47:00
7ac0c8a1-871a-43cb-9d1a-7257e9a7345f,PWS_7722,1500,2025-01-03T07:44:00
b4b8bdc5-0591-4be4-8de0-460a0a646901,PLT_5943,1500,2025-01-03T10:34:00
f53c934a-7afc-43a0-9cd0-ec18fb848be6,PFO_1820,1500,2025-01-03T16:26:00
98cc3d10-52f9-48f0-a081-62a700f4d573,PNM_5774,1500,2025-01-03T12:31:00
7213737e-c30c-42e9-8166-aef63805918a,PXV_5937,1500,2025-01-03T10:55:00
1d8009bd-89c0-4f11-9038-7e320a6cc9c0,POI_2105,1500,2025-01-03T23:00:00
79ca4279-885a-4d5e-98df-7143d3761504,POJ_7246,1500,2025-01-03T01:48:00
6e8edb9e-50e4-4534-b1e1-3b55afb7ba06,PWG_3753,1500,2025-01-03T12:24:00
9ff58421-7465-4636-a04e-cd9b7d73ddbb,PPT_5537,5000,2025-01-03T08:50:00
f5555cd5-b0a2-443b-8ba0-47a55a1e2de9,PWV_5480,5000,2025-01-03T00:48:00
ef12c6f0-9389-480e-89f4-d68827d49870,PVZ_2268,5000,2025-01-03T03:50:00
8ebe71c8-3466-4860-808e-29a30e94d2bd,PAT_5947,5000,2025-01-03T02:15:00
75c2893c-6a6a-48ea-b0ef-bcd352b78fa6,PNM_7623,5000,2025-01-03T17:34:00
dd26ab95-a6c3-497c-9191-b61076bbd14c,PKX_6924,5000,2025-01-03T16:56:00
e9fc8cc4-9172-4469-91b7-4f4c4d1a8460,PAL_2684,5000,2025-01-03T19:29:00
3914f82a-fab1-4dc7-b032-a84dc6dc9909,PQL_1347,5000,2025-01-03T17:32:00
6d2c04b1-edb6-45ef-b00a-942456650d97,PAU_3638,5000,2025-01-03T22:17:00
4ef6cc83-c046-459e-b4e6-70796ee86220,PUT_2054,5000,2025-01-03T23:33:00
3dd824d7-4ffc-45b0-b0f2-b728ff581293,PNP_6723,5000,2025-01-03T22:53:00
6ba86c9c-16ce-421d-829a-dcc818048ca2,PDW_4311,5000,2025-01-03T05:08:00
ac207154-d42e-497d-828a-889712ff9b17,PWY_6366,5000,2025-01-03T20:25:00
9454f3ef-0d77-4b21-aad4-38d64ce8cf68,PYH_2183,5000,2025-01-03T08:40:00
f69b6706-0b0d-4328-8134-52fdfbea4269,PVA_2020,5000,2025-01-03T09:55:00
4d1bf4f2-208b-47c2-a6de-dea749c41a73,PJP_3105,5000,2025-01-03T20:08:00
217e0d74-e872-46e7-99eb-963e0c6a6c26,PQJ_6147,5000,2025-01-03T21:10:00
fe57a9d7-ffc5-4aa6-8efc-63f4781008ce,PAZ_2651,5000,2025-01-03T10:57:00
cbcce7c2-1270-4c9f-8cd9-08904713bec4,PPH_1417,5000,2025-01-03T16:09:00
3745d635-0101-4ce6-aad1-2d7eef1ed5a7,PUP_4870,5000,2025-01-03T05:47:00
467111df-68ae-4b73-9b8b-e0403c093870,PFE_3642,5000,2025-01-03T20:20:00
e220da52-0b61-48c2-ab43-8c40e7b6c5a0,PCW_6392,5000,2025-01-03T09:24:00
8c0fc790-5d58-4bb7-8a73-53f3635f3d88,PWT_3077,5000,2025-01-03T20:32:00
aa9eebed-66d7-4555-95ac-c45fb34ac50a,PFZ_2052,5000,2025-01-03T06:54:00
f259db67-50b3-4f2c-8764-83660615dc89,PSW_5507,5000,2025-01-03T10:42:00
1052e345-3f04-44f6-9b67-5dc523c18e80,PUG_7878,5000,2025-01-03T21:30:00
04842ae1-142d-450b-96fd-55cc75a29fa5,PXB_3361,5000,2025-01-03T01:33:00
ced22cde-e5f7-4e73-abaa-39ee50675c0f,PKD_5157,5000,2025-01-03T05:11:00
9c5491c8-381b-4a1b-bfcd-1f2b6faad154,PTD_7043,5000,2025-01-03T17:04:00
87dcdd78-e016-4afe-a80e-1daab5df0c3a,PKT_3072,5000,2025-01-03T23:43:00
877a6fb9-d79a-4d77-91bd-44de5b2b90e2,PUB_6765,5000,2025-01-03T21:31:00
c964d184-a265-4828-a250-7b7302c2db7a,PIS_3543,5000,2025-01-03T17:59:00
fce2a7c4-0316-4b60-8690-aa13921082f1,PGK_2875,5000,2025-01-03T03:15:00
68cfb466-dc50-4387-83fa-5fd56150a75e,PPX_6094,5000,2025-01-03T17:29:00
cc006d51-08ff-4cee-874c-0bd594d44d65,PND_2043,5000,2025-01-03T15:59:00
44e32a35-0f82-46ca-80ae-4ab60e877311,PJS_6315,5000,2025-01-03T03:30:00
1c3a94d8-d3ff-4100-b46b-0b660963ba8a,PPB_6985,5000,2025-01-03T03:17:00
1d8ffac1-9ca9-4fa3-8c6b-99ad6307ef49,PIM_3630,5000,2025-01-03T23:22:00
4df91007-7d97-4ed9-b768-741fe01bb43f,POJ_6571,5000,2025-01-03T05:27:00
71d7758c-aaa3-41a5-9928-b6147ee416a4,PVI_2874,5000,2025-01-03T04:33:00
fd337ea6-a181-451a-b794-1b26eb9e2d4d,PHK_7444,5000,2025-01-03T22:35:00
c7afe734-18b3-4bae-8765-18c548ed549a,PEU_3863,5000,2025-01-03T00:12:00
96cacb93-57f9-4fa8-9b64-7cb414b73bca,PGI_7655,5000,2025-01-03T20:58:00
c9389c1a-f8b4-4e0d-920d-c6c26bbbcf62,PGF_7095,5000,2025-01-03T11:58:00
9e638d14-176e-4d8b-9e4a-200444428ac2,PKM_5526,5000,2025-01-03T00:18:00
9c31fb0f-b6d8-4d16-aa37-6c7e089f7542,PLU_1710,5000,2025-01-03T14:27:00
d92d394e-8621-40fe-a85d-cb43a0ebf2d2,PFA_1463,5000,2025-01-03T21:41:00
67f6d15d-e27a-4f42-b093-71d4c508b04c,PVH_6743,5000,2025-01-03T19:12:00
b89580d4-c487-44c5-91fd-f35dec9daf7f,PZA_4247,5000,2025-01-03T20:35:00
ac7f9104-6ec1-43a5-af97-5da24960e4db,PVL_5898,5000,2025-01-03T20:01:00
ce919b3f-5c78-46f3-8dea-c66fd55236b6,PET_6292,5000,2025-01-03T04:20:00
6cda9d1a-2d74-4206-91cf-af5f93937624,PEH_5155,5000,2025-01-03T21:04:00
2b98edb7-074d-4a6f-904d-7fcbd0a414b1,PUU_4004,5000,2025-01-03T17:05:00
c3ca3b7c-a9f4-439a-b412-4658f522e1eb,PQB_5718,5000,2025-01-03T03:13:00
2e085c40-3648-4415-b325-5104da8578c9,PBS_4790,5000,2025-01-03T16:50:00
7e580334-ac50-4488-a29f-cd6109f2b8f7,PUK_2217,5000,2025-01-03T07:13:00
1338e611-d29c-43d9-b441-0d939db8960e,PGN_1749,5000,2025-01-03T19:22:00
1b64df4a-e0b7-44c8-9ae8-0552f5f92a5e,PCX_1512,5000,2025-01-03T00:42:00
